date,average_temp,total_precip_mm,did_rain,is_closed,is_lockdown,is_curfew,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_name_April,month_name_August,month_name_December,month_name_February,month_name_January,month_name_July,month_name_June,month_name_March,month_name_May,month_name_November,month_name_October,month_name_September,year_2015.0,year_2016.0,year_2017.0,year_2018.0,year_2019.0,year_2020.0,year_2021.0,day_type_domingo,day_type_festivo,day_type_laborable,day_type_sábado,prev_sales,is_post_holiday,is_pre_holiday,predicted_sales,actual_total_sales
2018-03-30,8.6,0.51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4312.6,1.0,0.0,6317.769999999997,7071.4
2018-03-31,9.1,0.76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7071.4,1.0,0.0,8215.326904761901,7789.8
2018-04-01,10.2,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7789.8,0.0,0.0,4234.545556811619,3677.7
2018-04-02,13.6,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3677.7,0.0,0.0,1120.9238398329067,1781.05
2018-04-03,13.3,2.29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1781.05,0.0,0.0,990.0236641100961,624.4
2018-04-04,11.6,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,624.4,0.0,0.0,1037.4762578441198,1482.05
2018-04-05,11.4,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1482.05,0.0,0.0,1081.511490542573,711.0
2018-04-06,11.6,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,711.0,0.0,0.0,3448.80322329443,3831.15
2018-04-07,9.7,4.32,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3831.15,0.0,0.0,9499.938718939396,10480.95
2018-04-08,9.9,1.78,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10480.95,0.0,0.0,4823.711160550937,3960.1
2018-04-09,6.8,2.29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3960.1,0.0,0.0,871.6793406959903,701.8
2018-04-10,6.6,1.27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,701.8,0.0,0.0,856.5164399030166,922.3
2018-04-11,8.0,20.07,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,922.3,0.0,0.0,1121.0906189413708,1057.75
2018-04-12,8.9,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1057.75,0.0,0.0,1210.6689212513688,1612.0
2018-04-13,9.2,7.11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1612.0,0.0,0.0,3589.1323295634916,3768.9
2018-04-14,11.1,0.51,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3768.9,0.0,0.0,7837.840629653682,7367.45
2018-04-15,12.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7367.45,0.0,0.0,4393.123241758242,4624.35
2018-04-16,12.6,13.46,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4624.35,0.0,0.0,776.5243982949116,246.0
2018-04-17,14.2,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,246.0,0.0,0.0,1415.011413516296,1899.9
2018-04-18,16.8,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1899.9,0.0,0.0,1027.3562978880232,697.5
2018-04-19,16.8,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,697.5,0.0,0.0,679.3217108245315,447.25
2018-04-20,16.4,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,447.25,0.0,0.0,2492.3716086309532,2548.35
2018-04-21,14.4,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2548.35,0.0,0.0,5130.114393025075,5598.65
2018-04-22,17.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5598.65,0.0,0.0,4176.842488858363,4472.9
2018-04-23,17.8,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4472.9,0.0,0.0,938.6306286938682,647.7
2018-04-24,18.7,0.25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,647.7,0.0,0.0,717.0555556568524,649.15
2018-04-25,19.7,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,649.15,0.0,0.0,1018.2989022694186,1039.9
2018-04-26,19.2,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1039.9,0.0,0.0,1174.818939474771,587.8
2018-04-27,19.4,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,587.8,0.0,0.0,2258.6725639880956,1285.2
2018-04-28,14.3,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1285.2,0.0,0.0,3993.5567361111107,3776.9
2018-04-29,9.1,3.05,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3776.9,0.0,0.0,4916.034440087989,5408.65
2018-04-30,7.9,1.27,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5408.65,0.0,1.0,3312.8850892857126,4455.4
2018-05-01,9.7,4.83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4455.4,0.0,1.0,4586.999062500002,4432.95
2018-05-02,11.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4432.95,1.0,0.0,3851.1186250000005,3019.2
2018-05-03,13.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3019.2,1.0,0.0,1280.9818435356922,799.8
2018-05-04,13.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,799.8,0.0,0.0,2713.5611003310783,2604.45
2018-05-05,16.6,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2604.45,0.0,0.0,5293.4941487068945,5431.8
2018-05-06,17.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5431.8,0.0,0.0,3413.590007575757,3426.7
2018-05-07,16.6,2.03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3426.7,0.0,0.0,520.1814940271006,316.0
2018-05-08,17.6,1.02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,316.0,0.0,0.0,957.6692668515585,1154.2
2018-05-09,18.8,0.51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1154.2,0.0,0.0,1120.6621295365262,1154.0
2018-05-10,18.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1154.0,0.0,0.0,970.8949498541666,906.45
2018-05-11,18.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,906.45,0.0,0.0,2247.8765381944454,2300.05
2018-05-12,16.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2300.05,0.0,0.0,4901.837798763736,4253.5
2018-05-13,12.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4253.5,0.0,0.0,2658.416872159091,2258.2
2018-05-14,14.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2258.2,0.0,1.0,1848.2537269485406,1280.05
2018-05-15,15.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1280.05,0.0,0.0,3283.629402777779,2137.9
2018-05-16,18.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2137.9,1.0,0.0,1137.5844701319697,1079.3
2018-05-17,18.9,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1079.3,0.0,0.0,891.1268401319445,721.4
2018-05-18,17.2,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,721.4,0.0,0.0,2885.410565972223,3272.7
2018-05-19,17.6,1.02,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3272.7,0.0,0.0,5896.879223214286,5336.25
2018-05-20,17.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5336.25,0.0,0.0,2871.7903410617155,2429.5
2018-05-21,17.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2429.5,0.0,0.0,656.1529154133765,352.8
2018-05-22,17.6,20.07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,352.8,0.0,0.0,2702.1306425891194,4156.6
2018-05-23,19.9,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4156.6,0.0,0.0,1650.9422732890166,890.1
2018-05-24,20.7,0.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,890.1,0.0,0.0,819.6867930079807,945.5
2018-05-25,15.6,8.89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,945.5,0.0,0.0,2503.6410332341284,2473.8
2018-05-26,17.2,9.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2473.8,0.0,0.0,4774.878437500001,4446.95
2018-05-27,18.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4446.95,0.0,0.0,3639.6152888257593,4007.1
2018-05-28,16.4,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4007.1,0.0,0.0,601.2405715511919,708.4
2018-05-29,15.5,5.59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,708.4,0.0,0.0,1220.819481038035,1618.5
2018-05-30,15.3,2.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1618.5,0.0,0.0,965.2091138585238,875.1
2018-05-31,18.9,1.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,875.1,0.0,0.0,762.0426685678243,493.0
2018-06-01,18.7,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,493.0,0.0,0.0,2199.897493055556,1940.6
2018-06-02,16.8,9.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1940.6,0.0,0.0,6540.042500000003,7499.1
2018-06-03,18.4,13.46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7499.1,0.0,0.0,4015.6682291666666,3948.3
2018-06-04,17.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3948.3,0.0,0.0,748.2706911499857,784.9
2018-06-05,15.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,784.9,0.0,0.0,1233.22249473658,1303.9
2018-06-06,15.5,1.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1303.9,0.0,0.0,1230.77247257442,1261.15
2018-06-07,18.2,1.52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1261.15,0.0,0.0,1298.1361750272324,2080.05
2018-06-08,17.0,1.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2080.05,0.0,0.0,3165.211659722222,3585.2
2018-06-09,16.5,4.06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3585.2,0.0,0.0,6644.26261666667,6425.35
2018-06-10,16.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6425.35,0.0,0.0,4352.876927350429,4610.6
2018-06-11,16.9,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4610.6,0.0,0.0,917.3272176504357,1121.3
2018-06-12,18.7,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1121.3,0.0,0.0,1307.6413538021714,534.3
2018-06-13,19.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,534.3,0.0,0.0,1363.5327280273154,1731.5
2018-06-14,20.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1731.5,0.0,0.0,1214.6684390952166,1219.2
2018-06-15,22.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1219.2,0.0,0.0,2353.1558762591585,2606.55
2018-06-16,24.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2606.55,0.0,0.0,4079.1269642857137,3989.55
2018-06-17,24.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3989.55,0.0,0.0,2716.979636943327,2714.3
2018-06-18,25.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2714.3,0.0,0.0,1141.8695348054196,1352.3
2018-06-19,25.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1352.3,0.0,0.0,1273.3774361221713,1425.95
2018-06-20,27.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1425.95,0.0,0.0,1697.2835854081914,1573.65
2018-06-21,27.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1573.65,0.0,0.0,1253.4796428743516,2122.6
2018-06-22,26.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2122.6,0.0,0.0,1899.8724461996328,1776.45
2018-06-23,28.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1776.45,0.0,0.0,3069.2100000000014,3889.85
2018-06-24,28.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3889.85,0.0,0.0,2748.2633519782917,2769.0
2018-06-25,29.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2769.0,0.0,0.0,1292.5095973054192,1373.9
2018-06-26,28.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1373.9,0.0,0.0,1322.881130070584,1080.1
2018-06-27,27.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1080.1,0.0,0.0,5517.777440769845,7440.1
2018-06-28,26.3,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7440.1,0.0,0.0,1886.3656551573422,1819.9
2018-06-29,24.7,1.02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1819.9,0.0,0.0,2100.3744997710623,1751.1
2018-06-30,23.6,0.51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1751.1,0.0,0.0,3153.7737500000017,3171.1
2018-07-01,23.9,2.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3171.1,0.0,0.0,2029.4666666666676,1646.6
2018-07-02,23.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1646.6,0.0,0.0,978.2928877183142,1113.8
2018-07-03,24.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1113.8,0.0,0.0,1229.6695579735574,963.5
2018-07-04,23.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,963.5,0.0,0.0,1243.045276334733,1033.5
2018-07-05,23.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1033.5,0.0,0.0,1160.428190083626,1027.0
2018-07-06,25.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1027.0,0.0,0.0,1333.1021071428563,1357.35
2018-07-07,27.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1357.35,0.0,0.0,2394.583749999999,2305.3
2018-07-08,26.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2305.3,0.0,0.0,1684.3999821428565,1710.5
2018-07-09,28.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1710.5,0.0,0.0,906.8593515390667,747.95
2018-07-10,28.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,747.95,0.0,0.0,980.5399282493488,877.1
2018-07-11,27.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,877.1,0.0,0.0,1295.0160020471849,1069.35
2018-07-12,26.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1069.35,0.0,0.0,1197.5753899945041,1468.2
2018-07-13,27.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1468.2,0.0,0.0,1374.0790863095233,1342.1
2018-07-14,28.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1342.1,0.0,0.0,2446.0087499999986,2159.9
2018-07-15,24.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2159.9,0.0,0.0,1372.8474999999996,1101.7
2018-07-16,24.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1101.7,0.0,0.0,1014.9396940134875,846.1
2018-07-17,26.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,846.1,0.0,0.0,1040.8442150186197,1073.9
2018-07-18,27.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1073.9,0.0,0.0,2150.3584412281025,1664.5
2018-07-19,26.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1664.5,0.0,0.0,1138.5277443284042,753.0
2018-07-20,24.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,753.0,0.0,0.0,1266.9117708333326,1309.7
2018-07-21,23.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1309.7,0.0,0.0,2620.6124999999984,2698.2
2018-07-22,25.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2698.2,0.0,0.0,1899.4831666666669,1938.0
2018-07-23,27.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1938.0,0.0,0.0,990.5356273771989,1007.1
2018-07-24,27.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1007.1,0.0,0.0,1159.8200460095563,1203.55
2018-07-25,27.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1203.55,0.0,0.0,1547.7341737807824,1625.55
2018-07-26,27.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1625.55,0.0,0.0,1231.446397011768,1419.8
2018-07-27,27.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1419.8,0.0,0.0,1387.8261696428567,967.65
2018-07-28,26.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,967.65,0.0,0.0,2417.1962499999986,2450.9
2018-07-29,26.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2450.9,0.0,0.0,1833.5635238095226,1964.2
2018-07-30,26.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1964.2,0.0,0.0,1001.3181273771991,1179.25
2018-07-31,27.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1179.25,0.0,0.0,1167.2669148762698,1190.3
2018-08-01,29.2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1190.3,0.0,0.0,1528.1416756812496,1446.8
